smiles,chem_id
CN(C)CCCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,CHEMBL1215346
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL601719
O=C(c1ccc(OCCC2CCOCC2)cc1)[C@H]1CC[C@@H](Cn2nnc3ccccc3c2=O)[C@@H]1C(=O)O,CHEMBL4585243
CN1CCN(c2cnc3c(C4CCN(C(=O)c5ccc(OC(F)(F)F)cc5N)CC4)ncnc3c2)CC1,CHEMBL4445670
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,CHEMBL283120
Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,CHEMBL3128043
CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,CHEMBL3544932
COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CHEMBL483321
CN(C)C(=O)Cn1cc(-c2nc(C3(c4ccc(-c5cnc(N)nc5)cc4)CC3)no2)cn1,CHEMBL4560241
O=C1NC(=O)/C(=C/c2ccc3nccc(-c4ccncc4)c3c2)S1,CHEMBL3544966
Cn1nc(C(=O)NCc2ccc(C(=O)O)cc2)cc1-c1ccc2[nH]ccc2c1,CHEMBL1939880
CNc1ncc2c(-c3ccc(N4CCN(C(=O)C(C)(C)C)CC4)nc3)nn(CC3CCCC3)c2n1,CHEMBL4204515
Cc1cn(-c2cc(NC(=O)c3ccc4c(c3)CN(c3cncnc3)C[C@@H]4C)cc(C(F)(F)F)c2)cn1,CHEMBL4553037
COc1ccc2c3ccnc(C(F)(F)F)c3n(CCCCN)c2c1,CHEMBL2012574
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)CC5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(=O)C(C)C)n3)nc2c1C,CHEMBL4588900
Cc1ccc2c(Nc3ccc(F)c(Cl)c3)nccc2c1NC(=O)c1csc2c(N)ncnc12,CHEMBL3915720
Cc1cn(-c2cc(NC(=O)c3ccc4c(c3)C[C@H](N(C)c3cncnc3)C4)cc(C(C)C)c2)cn1,CHEMBL4441609
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CHEMBL535
Cc1cccc(NC(=O)c2ccc(C)c(C#Cc3cnc4ccnn4c3)c2)c1,CHEMBL2331602
CCN1CCN(Cc2cc(NC(=O)c3ccc4c(c3)CN(c3cncnc3)CC4C)cc(C(F)(F)F)c2)CC1,CHEMBL4069234
COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(F)cc4)nc3N(C3CCN(C(=O)/C=C/CN(C)C)CC3)C2=O)c1Cl,CHEMBL4092508
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CHEMBL1789941
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL413
C[C@H](NC(=O)c1cnc2n1[C@](C)(Cc1ccc(C#N)cc1)C(=O)N2c1cc(Cl)c(F)c(Cl)c1)C(=O)NC1(c2ccccn2)CC1,CHEMBL4530740
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,CHEMBL3747699
CCc1ccc(C(=O)Nc2ccccc2C(F)(F)F)cc1-c1cccc(-c2cnc3cnccn23)c1,CHEMBL4534464
CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,CHEMBL386051
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN(C)C)cc(C(F)(F)F)c3)ccc21,CHEMBL4086988
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,CHEMBL2105717
Cn1nc(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23,CHEMBL462018
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,CHEMBL1721885
CC(C)[C@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,CHEMBL4571618
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,CHEMBL1084546
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(N4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,CHEMBL4060550
CSc1ccncc1N1CCN(Cc2nc3ccccc3[nH]2)CC1,CHEMBL4533008
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,CHEMBL491473
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,CHEMBL119385
O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,CHEMBL2103882
CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1,CHEMBL1939876
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,CHEMBL259084
O=C(c1cccc(Nc2ncnc3ccccc23)c1)N1CCN(c2ncc(Cc3ccccc3)cn2)CC1,CHEMBL1783930
O=C(Nc1cccnc1)c1cc(C(=O)c2c(F)cccc2Br)c[nH]1,CHEMBL4436895
Cc1cn(-c2cc(NC(=O)c3ccc4c(c3)C[C@H](N(C)c3cncnc3)C4)cc(C(F)(F)F)c2)cn1,CHEMBL4437631
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3545308
O=C(CCCn1[se]c2ccccc2c1=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL1940999
CC(=O)OC[C@H]1O[C@@H](NC(=O)CCCn2[se]c3ccccc3c2=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CHEMBL1940997
CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](n3[se]c4ccccc4c3=O)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CHEMBL1940993
NC(=O)c1sc(-c2ccnc(N)n2)nc1-c1ccc(Cl)cc1Cl,CHEMBL3261514
CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3Cl)CCN4)cn2)CC1,CHEMBL1164181
COc1ccc(-c2nc(-c3ccnc(N)n3)sc2C(N)=O)c(Cl)c1,CHEMBL3261517
C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C,CHEMBL411907
COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,CHEMBL1094408
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,CHEMBL1971943
CN(C)CCNc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,CHEMBL3745857
CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(-c4ncccn4)c3)CC2)[C@H]1c1ccccc1,CHEMBL3099716
CS(=O)(=O)c1cc(C2(NC(=O)c3cncc4c3cnn4-c3ccc(F)cc3)CC2)ccn1,CHEMBL4456123
O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,CHEMBL445813
CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,CHEMBL2220486
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,CHEMBL1233528
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL2103839
Cc1ccc([C@H](C)Nc2nc3cc(F)ccc3o2)cc1NC(=O)c1cnc2ccccn12,CHEMBL3608791
Cc1ccc([C@H](C)NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cnc2ccccn12,CHEMBL3608790
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,CHEMBL2029988
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,CHEMBL2103830
Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,CHEMBL488436
CS(=O)(=O)NCC[C@H](NC(=O)c1cncc2c1cnn2-c1ccc(F)cc1)c1ccnc(S(C)(=O)=O)c1,CHEMBL4539555
Cc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,CHEMBL4161036
CCC(=O)NCC1CCN(c2ccc(NC(=O)Nc3cccc(Oc4ccnc5cc(OC)c(OC)cc45)c3)cc2C(F)(F)F)CC1,CHEMBL4445808
CCC(=O)N[C@@H]1CC[C@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,CHEMBL1834199
Cc1cc(CN2CCN(C)CC2)cc(NC(=O)c2ccc(C)c(C#Cc3cnc4ccnn4c3)c2)c1,CHEMBL2336009
Cc1cccc(C(=O)Nc2cccc([C@H](C)Nc3cncc(Cl)n3)c2)c1,CHEMBL504075
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1822792
c1ccc(Cc2cnc(N3CCN(c4ncnc5ccccc45)CC3)nc2)cc1,CHEMBL1782075
Oc1cccc(Nc2ccnc3cc(-c4cccc(CN5CCOCC5)c4)sc23)c1,CHEMBL2336005
Cc1cc(C)cc(NC(=O)c2ccc(C)c(C#Cc3cnc4ccnn4c3)c2)c1,CHEMBL2336006
Cc1cc(Cl)cc(NC(=O)c2ccc(C)c(C#Cc3cnc4ccnn4c3)c2)c1,CHEMBL2336007
Cn1cncc1[C@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1,CHEMBL4586794
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,CHEMBL1171837
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NCc1cncc(-c2ccn(C)n2)c1,CHEMBL4546339
Smiles,Molecule ChEMBL ID
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,CHEMBL38380
CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,CHEMBL402548
CCc1cnc(N2CCN(C(=O)c3ccc(CNc4ncnc5ccccc45)cc3)CC2)nc1,CHEMBL1783929
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCOCC4)cc(C(F)(F)F)c3)ccc21,CHEMBL4078110
CCc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2F)cc1-c1cc(C)cc(-c2cnc3cnccn23)c1,CHEMBL4440007
O=C(Nc1ccccc1Cl)c1cnc2ccc(C3CCNCC3)cn12.O=C(O)C(=O)O,CHEMBL1077739
COc1cc2ncccc2cc1NC(=O)c1csc2cncnc12,CHEMBL3822972
Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,CHEMBL2180604
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CCN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,CHEMBL4096477
CS(=O)(=O)N1CCCC(NC(=O)[C@H](CCC2CCCCC2)NC(=O)c2ccc(CNC(=O)c3cnc4ccccn34)cc2)C1,CHEMBL4591082
C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,CHEMBL1091644
CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,CHEMBL587723
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,CHEMBL400402
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,CHEMBL1088752
CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,CHEMBL1088751
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,CHEMBL3402762
Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,CHEMBL249697
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,CHEMBL565612
Cc1cc(NC(=O)c2ccc3c(c2)C[C@H](N(C)c2cncnc2)C3)cc(-n2cnc(C)c2)c1,CHEMBL4585974
COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,CHEMBL496102
COCCN[C@H]1CC[C@H](Nc2cc(-c3csc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,CHEMBL4281048
Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CHEMBL300138
O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)[C@@H](C1CC1)N2S(=O)(=O)c1ccc(F)cc1,CHEMBL4564312
FC(F)(F)c1ccc2c(c1)nc(-c1cccnc1)n2C1CC1,CHEMBL3582461
OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,CHEMBL525191
CCc1cc(CN2CCN(C)CC2)cc(NC(=O)c2ccc3c(c2)CN(c2cncnc2)CC3C)c1,CHEMBL4064078
CCC(=O)Nc1cc(Nc2ncc(C(=O)Nc3cc(NC(=O)c4cc(OC)c(OC)c(OC)c4)ccc3C)c(NC)n2)ccc1C,CHEMBL4087478
CO[C@@H]1[C@H](N(C)CCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL4576489
CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,CHEMBL4282264
CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1,CHEMBL3421914
CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1ccsc1,CHEMBL4176591
CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,CHEMBL3039513
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,CHEMBL1230122
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,CHEMBL536151
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cccc(CN4CCN(C)CC4)c3)ccc21,CHEMBL4084076
Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(S(F)(F)(F)(F)F)c1,CHEMBL3907057
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,CHEMBL1950289
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL1201182
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(Nc3ccc(N4CCC(O)CC4)cc3)nc21,CHEMBL3746959
CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,CHEMBL4069365
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NCCc3ccccn3)nc21,CHEMBL3746951
Cc1noc([C@@]2(S)CN(C(=O)N3CCS(=O)(=O)C3)C[C@@](S)(c3ccc(C(F)(F)F)cc3)C2)n1,CHEMBL4574457
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NCc1cncc(-c2ccc[nH]2)c1,CHEMBL4584937
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,CHEMBL1879463
Cc1ccc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)cc1Nc1cccc(C(F)(F)F)n1,CHEMBL4530401
COc1cc2ncnc3c2cc1OCCCCCN(C)Cc1ccc(Br)cc1N3,CHEMBL3109738
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccncc3)cc2)no1,CHEMBL166031
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,CHEMBL270995
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc21,CHEMBL4085787
Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1,CHEMBL2386889
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,CHEMBL3301622
CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,CHEMBL4206831
Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cc2ccccc2s1,CHEMBL3746293
CS(=O)(=O)N1CCCC(NC(=O)[C@H](CCC2CCCCC2)NC(=O)c2ccc(CNc3ncnc4c3nnn4-c3ccccc3)cc2)C1,CHEMBL4568183
CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,CHEMBL2103875
NC(=O)c1c(N)n(-c2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2nc3ccccc3nc12,CHEMBL3321811
O[C@H]1CC[C@H](Nc2nccc(-n3nnc4ccccc43)n2)CC1,CHEMBL2425654
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C4CC4)c3)ccc21,CHEMBL4065684
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1c(C)cccc1Cl,CHEMBL4515441
CCCP(=O)(Cc1cccc(Nc2cc(-c3ccccc3OC)ncn2)c1)OCC,CHEMBL3264108
Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,CHEMBL482967
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,CHEMBL482968
CC(=O)c1ccc(Nc2nccc3c(NC(=O)c4csc5c(N)ncnc45)c(C)ccc23)cc1,CHEMBL3944137
CCOP(=O)(CC)Cc1cccc(Nc2cc(-c3ccccc3OC)ncn2)c1,CHEMBL3264107
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,CHEMBL377300
CCC(=N\O)/C(C)=C/c1ccc(F)c(C)c1,CHEMBL3701197
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,CHEMBL1983111
CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,CHEMBL464552
CNCc1ccccc1-c1csc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,CHEMBL4535474
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL513909
CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,CHEMBL1944698
CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,CHEMBL2336325
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,CHEMBL261849
COc1ccc(C(=O)NC[C@@H](O)CO)cc1/C=C/c1ccc(Cl)cc1,CHEMBL1949788
COc1ccc(C(=O)NC[C@H](O)CO)cc1/C=C/c1ccc(Cl)cc1,CHEMBL1949789
Cc1nc(Cc2cccc(C(F)(F)F)c2)sc1-c1ccc(C(N)=O)nc1,CHEMBL4100408
CC1CN(c2cncnc2)Cc2cc(NC(=O)Nc3cc(CN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,CHEMBL4102056
Cc1cccc(S(=O)(=O)Nc2cc(-c3sc(NC(=O)[C@@H](N)C(C)C)nc3C)cnc2Cl)c1,CHEMBL4174988
CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,CHEMBL1822054
CCOCCn1cc(C(=O)Nc2ccc(-n3nc(-c4cccnc4)cc3C(F)(F)F)cn2)ccc1=O,CHEMBL4516982
CC[C@@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,CHEMBL4565209
Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F,CHEMBL3188551
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCCC4)cc(C(F)(F)F)c3)ccc21,CHEMBL4087848
CCc1ccc2c(c1)c(=O)c(C(=O)Nc1ccc(Oc3ncnc4cc(OC)c(OC)cc34)c(F)c1)c(C)n2C,CHEMBL4571241
CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cncnc1,CHEMBL4159558
COc1cc2nccc(Oc3ccc(NC(=O)Cc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2cc1OC,CHEMBL4577779
COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,CHEMBL3545083
CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,CHEMBL3545085
CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,CHEMBL3039525
CN1CCN(Cc2cc(NC(=O)c3ccc(C4CC4)c(C#Cc4cnc5cnccn45)c3)cc(C(F)(F)F)c2)CC1,CHEMBL4176145
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc21,CHEMBL4088784
CS(=O)(=O)c1ccc(-n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)cc1,CHEMBL4207014
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2cncnc21,CHEMBL3798574
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21,CHEMBL4075510
CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,CHEMBL4164448
C[C@@H]1CN(c2cncnc2)Cc2cc(NC(=O)c3cc(CN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,CHEMBL4060157
Cc1ccc(C(=O)NC2CCCCC2)cc1C#Cc1cnc2ccnn2c1,CHEMBL2336031
Cc1ccc(C(=O)NCC(C)C)cc1C#Cc1cnc2ccnn2c1,CHEMBL2336030
Cc1ccc(C(=O)Nc2ccccc2)cc1C#Cc1cnc2ccnn2c1,CHEMBL2336033
Cc1ccc(C(=O)NC2CCCC2)cc1C#Cc1cnc2ccnn2c1,CHEMBL2336032
Cc1ccc(NC(=O)c2ccc(C)c(C#Cc3cnc4ccnn4c3)c2)cc1,CHEMBL2336035
Cc1ccc(C(=O)Nc2ccccc2C)cc1C#Cc1cnc2ccnn2c1,CHEMBL2336034
Cc1ccc(C(=O)Nc2cccc(Cl)c2)cc1C#Cc1cnc2ccnn2c1,CHEMBL2336037
Cc1ccc(C(=O)Nc2ccccc2Cl)cc1C#Cc1cnc2ccnn2c1,CHEMBL2336036
COc1ccccc1NC(=O)c1ccc(C)c(C#Cc2cnc3ccnn3c2)c1,CHEMBL2336039
Cc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1C#Cc1cnc2ccnn2c1,CHEMBL2336038
CCn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(OC(F)(F)F)c2)c2c(N)ncnc21,CHEMBL4281823
COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,CHEMBL3545396
CN(C)c1ncnc(-c2ccc3nc(Nc4cc(CN5CCN(C(=O)CC(F)(F)F)CC5)ccn4)[nH]c3c2)c1Cl,CHEMBL4538591
Cc1cn(-c2cc(NC(=O)c3ccc4c(c3)CN(Cc3cncnc3)C4)cc(C(F)(F)F)c2)cn1,CHEMBL4568103
CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,CHEMBL3688339
Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,CHEMBL2323775
Cc1ccc(C(=O)Nc2ccc(C)c(C(F)(F)F)c2)cc1NCc1cncc(-c2ccc[nH]2)c1,CHEMBL4483465
CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,CHEMBL2079588
